Looking for added liquidity of token: 0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174
starting new loop
reading transaction: 0x0176f718a01fbc41d96af0119fa00de048fd8cd45f51f0232df150f6053369c4
reading transaction: 0x8022feb9c00a84c608102e8f882bd8d7c87ab71981370d3d28aa79252a15e984
reading transaction: 0x8eae2ce4fe7f51122f6069f32a1a08efb84328fd84dbb0d4c7aa0c682008d548
reading transaction: 0x1c1f8cc242e5ecdcbf5bea265d0d3214c6335cd11272d00d2f23d0a93dc6a47e
reading transaction: 0x656e23d3e41807b49e7bbb8108fc5fc63c477126f1bf93e491cd4a84518fe984
reading transaction: 0x54b8f87d8fbdb59ae038b251f91de910869fe08809c8aa341382e1ca7c186586
reading transaction: 0x769d14cffd66cbf77564120bf4b57bbe29da53e7700d44711dc1e6bd31ce75c1
reading transaction: 0x3d65fd0469c4998ae44af1c1fecab9b328d968c1ff9ce185c8b0c65753a31d3c
added liquidity for token: 0xcac621cb042c2f00d3c5f01c48c52377387723ca
0x3d65fd0469c4998ae44af1c1fecab9b328d968c1ff9ce185c8b0c65753a31d3c
comparison: 0x2791bca1f2de4661ed88a30c99a7a9449aa84174
0xcac621cb042c2f00d3c5f01c48c52377387723ca
Sun May 16 18:47:30 2021
reading transaction: 0xd0454fb445505ea6212bf8a9fad8a5f5bc9a6c22ee860fb05d40a7942e61fd6a
reading transaction: 0x61749bb838af4a5b9c46c81167942e51079e3b25ed986960663360a69d630866
reading transaction: 0xbbda8f305f90244dd5b70e41e4a531b28c922f2e926d77b18f9648b381073841
reading transaction: 0xcb9d02f6356c742e9c058792d201d2ebb63c18fe04370048896ee4d417e34e43
reading transaction: 0xdf96a4fb76f8dab8f6baaa8f42a405babb831d28816b0ce8014f13b6f8eb8c57
reading transaction: 0xb9f0f9ae1fa58bb591a53daf3039daf966c99e71686b3317cf33a203f71848e3
reading transaction: 0x29d93169fe5555a76d01822b72fbd9be55233de20600a0933aea3bfdc759648a
reading transaction: 0x81bb5a854d13cb231dca6ad3b2ff24ae4a843ab3c4666814e256a909f10f9e9e
reading transaction: 0xd8ff9cc0445dba28002d52cba6c532b3006cdfb67ce8a4cdcd36730777049f8a
reading transaction: 0xf1501c0c2b2b50f1e2b958ac13074f8894e8566bce99a97e2cf888a7795ad95a
reading transaction: 0x45983a0f3ca1a0e539cbf9a351626501d110f8eede0be7930c0028be06791f9e
reading transaction: 0x5b40f224c3bb21ddadb51eabce620f98772bc42c34db5ed8caa31ac46dfb8a5a
reading transaction: 0xe5b10df7b7ff301e017d910745ea328b55479ce8d84d3fb8e1f77e8236808545
reading transaction: 0x1a8a02bb09685a1a109631169ed801fc805d3592d4569b8cc234273fc3f13d78
reading transaction: 0x024c900098238f96b80e74dd3a045751ea55903f3f48647280875fb9bc516954
reading transaction: 0x2527188b032dc1d000ada808ff4936d6c8c27cc2d391c198eb90f607fa14a029
reading transaction: 0xd88f29a8cb9087070268ffcf34486216a1d7615bdc1971af36f32d1986abd39c
reading transaction: 0x04203d382a1c6e6d2d1a54fa7871d893c0668b99478c34e60436d11626804a01
reading transaction: 0x560e952dce2b7b4902322ce6167ece37ad962399f698503a1bd110372aa0d78f
reading transaction: 0x30c93457160de1bede2d2c5bb9e85b7a28c2734eef0d80eee14238acdfc28e46
reading transaction: 0x22cc66ea42e4b0f21c62fe0edd333e049d2cb8f3114364a1268681456840f748
reading transaction: 0x17915437d3a5b8563c28d95ad7e64651194338dfbcaf3c7d38588c8a916b5b26
reading transaction: 0x6f76cc3635e08a9e0290d330796e4b007794ae0131df9fd4ed239833a42d0595
reading transaction: 0xcf7335aefaaad01143b1be99d069373b0de7333574937f533c280c5308518948
reading transaction: 0x5c2b6dcf16e7fe28a58b78333b45acbf79e8cdc82bf45fb3705b90bef4120565
reading transaction: 0xb7e5a0194fd7af6f0727025e95c428d525d18ac3f33de11bbaf5e80f1aeb02a2
reading transaction: 0x0117669312d88818e7d7e6de91de8e84e4fff0949b7b3829546fd90d11aad950
reading transaction: 0xf82ed59ff77f4b2b343dab443101b0c5476ebad56df41232b572dacde862b19e
reading transaction: 0x2954c1d27feb9d6a0fa8d40d44367459cb0f27ceccf1a68260911c9d0a680b49
reading transaction: 0x128b2ab66f7ab68cca7768fd34af8e595aa05e8322b60085adc0bfceef7b26bf
reading transaction: 0xc7f06e162bf9e828cc76f19e80e7cb631c43a4043e6add586699dfebe60594c2
reading transaction: 0x889d5ddc1d2f1e297747d8b9060577d5c5220988fc71f374726276c856abc74c
reading transaction: 0xc2778353929dd4de21b63a6991022d9da0e5cf0db9ba1e3d64e39cd2a4f84ab6
reading transaction: 0x84fddc458bd3a0301c3ec9372516c131cfb59f9ce08139db771cde84353a8b96
reading transaction: 0x6b18bc3f9f2a24dd5d6b0fb6c826cccae5a7a0fad868bda0b88f8ba02783b56d
reading transaction: 0x57089d66c3af06f4c666e31aa9b7f6a9c2a19970a8035931e09433723da3021a
reading transaction: 0xa26635931b53f2bb2d49aac6c7eb937a7992b5f5e0d5d8af432953dfc1993fe2
reading transaction: 0xca2fc5346a83b0e35b91d2f235adff64934ebdb9608e98514ce3b67a04659681
reading transaction: 0x7f4c2b8fd42227eee49f84522157fc79bd32c9ecba58908607dae4acca1290d4
reading transaction: 0x356cac07ab82916d97b9925966919e4321bb863e180e9ed779056f84c76fdc97
reading transaction: 0x22c01c7345e8458baeaee8a8e21a32e8edfed519ceed92cd18a16149670e2f67
reading transaction: 0xa7763dd9b5e255e24f243a952bbefb594f089a0d60fba97270c35553e09abc8a
reading transaction: 0x8ddf08668513cd7b9c84816454e1521e84d1734f0c53c261595c5b27810adc67
reading transaction: 0x68adc5823997cf0e8f2d0e969a879d3b2c2a211c3d558d0ff43c2916cdd544d4
reading transaction: 0x7e2c90ed5b75d2b09cbb2c21b45d90c7658719ee26b3203d16a4e62df58fe58a
reading transaction: 0x10692a35f1dbcf5aaa1342d709dcd564d83ffc28cb3c544b4237d27d806aef9e
reading transaction: 0xa4ca4c23a55e834f5fb76ba384552edd0784f90b54454ae67d6d419b6b54e855
reading transaction: 0x64e1741b7dc82d98538504e3005cb7f0222db7c0aaabbed42882759a73aa9ec5
reading transaction: 0x47782fa13dab94a4ee52677f2edda0fd4932bff8ea01e1bb558689feb8307729
reading transaction: 0x8244007b6609e3dd6bdc9f7ceca5e3844596a835b37938b575848e181f3d538b
reading transaction: 0x9cee7494e656cd64b09e049073d325824b47b8cbcdd92dc2e1e1341d0b7302eb
reading transaction: 0xbc1bcca00f3181fbbe745d23b287ba6b944fb46cc7b2c2326bec160d3c0795a9
reading transaction: 0xe8297b01dbb2adac456f38b13cba63070d41a50aafbe4b764c2537c0c92f7af4
reading transaction: 0xcd719d5eb6dfebb5b1da843e1a7963e3a3ddc7c1dee762ffce10222a774c244a
reading transaction: 0x008df597a6f6860bd5d8c121a51f6c10bd1e0cad3df4bed22b5b87cc3490f32d
reading transaction: 0x1e0a020a560469540152884db18d4109ba52ab8d27a730ac97dd7042b662e4cd
reading transaction: 0x9a82a2f12489036e4fdee07a8b4ff3a9153e79d79efc8b39024401ee02d3356b
reading transaction: 0x093d11547535c4c4e1ea792a471690ce4f950c62323ed31aa933491557f58e2a
reading transaction: 0x65ef206d6fe37ffb16046ac625cb61813f4d17e221f702a4f80e2dbc7b40ebe2
reading transaction: 0xa88e1b13a6b9e5120d870a26e6dcb4c4b709a591b2ca496cf8d2c0edb6396192
reading transaction: 0x5c79a83f4ca55fb0f5e2d9616228add89da2966e23caae68e38e243987bc1069
reading transaction: 0x429dc7898ae91a92ad45083c465f556a74d2f6f7a9f6c100859fdfdef68be0ce
reading transaction: 0x880e78ea3eee8054cfe56fa591037bac39d2fe346e8da276e078b6bc06f9b338
reading transaction: 0xcb1ad04d84268b9c4f0a2eb774fbc04ead123cf8a6f27360567a368acb4aca57
reading transaction: 0xf7b916a12853e47ade4e098264d7cb59722a7111661161aedad1314fef1a21ba
reading transaction: 0x647994db55ef863c121aad9253c1610e292e11404a74f0892ae6973f957c9790
reading transaction: 0x728cb1a7da7b4b4ffad9386eed7f4ad4cc3835ed7ad0b7fc7583a5fccc44ca69
reading transaction: 0xe77387a089456712015f6c4ee5a03ece537d2170c4f17a6ac9ae023b226e9245
reading transaction: 0x36e8615545cfcfb0e19398ae881e604a23654acdf8a0766fb3454f4da0aa974e
reading transaction: 0x8194349fc53540cc6a31d79797592d988daa163b50b39609a04a46843caa1649
reading transaction: 0xe28e94263944a5faf828130d1a93f1db5856f5ecf65794e4acad485710c5bc30
reading transaction: 0x97b4916b31c9d49dec5a18c1facee14c5d58709651e5bdd4dfd34468a894b062
reading transaction: 0x64aa5d36f5382c8137bb20a3bcba1a0f3a238bc402859dfaddfe55af40d34d88
reading transaction: 0x0b427533c68158a65c5a07cc5e12f4cc1ebcb52ea5646e1df71263aa6af385cf
reading transaction: 0x563d0e737eada3d8209dbe3ec4acf89dfaa03b90008dab359d03b163284b3849
reading transaction: 0x1c973420f3879a78ee9fee38a4f885eb4ebe6d275834779b4b9e2a1620023ec1
reading transaction: 0x8f9ae28d359f9b1b80ce25057efa43817c50f5a674ae61dfe766542914068198
reading transaction: 0x397ca27cd69b729aaa2c3ddf2f13b0f223af2075068a0ebe61c7665e8fa9b8f6
reading transaction: 0x1018c0e6cab2ae8cfb550cc65f2390ee8926030d9f313add9b54999e7ee35e24
reading transaction: 0xec8a9d3a29c2581fa3fc0cf3cf774ca9a05fb8a91b003e18f26120c61b14f196
reading transaction: 0xb44d658fa1cc2cc8faab780f7a22f917c6517e65f00c23a748a5c14a23957f5c
reading transaction: 0xfd140dee542bf91bf5cb1fd6551efa1624acad0b069b88d65b052d9b82260cb1
reading transaction: 0x3aa4d50a2efab4635673808d5458de3be7401964ed096d585ab9648540f676a6
reading transaction: 0x62ca6e3eef013b1ca6c93c72cdcc631ef63191453c01dc8436fe6db41385774d
reading transaction: 0x2f089820b73d07ebee0642fca5d571fa39d14f140920cad301d5faeb2a2cf651
reading transaction: 0xb8aa7f27e6f757b494f2148ac3966380340c717df31e34153b37d36fba57ae74
reading transaction: 0x89a90aa218d0171f157b191e5db7486edbf911e1ab53dea4217960e3c8d0577f
reading transaction: 0x841e0dbcfce8fbc6b83fd54cdbd78c5348cf07f6a2f2c1e703294c209037acc0
reading transaction: 0xd3f66a600f54275cd5f2a5559a65afed68c2fa15e1328e29cfa5a7c7cf1c0483
reading transaction: 0xc663721dc9bed088ad0d5cbb732a3e4a88fe70c7cdbaee1e244487ba7cd3f412
reading transaction: 0xd15588ebbb46ad7d6c81b51549a0061251e1ebc567b7f31eac4ef1530a40c73a
reading transaction: 0x573111479f15301f972cf6b55e1e539ef04ba6409ad25607bec90f5c8fcfee21
reading transaction: 0x2e781d3b0047ab66a9ddb568c0d9bc00fe81e772dd617cb37429c27ecc80b746
reading transaction: 0x736427de924fc1d231098387e4b07f6761b825440dfaf4ac9b06c1aee56d41dd
reading transaction: 0x96f8ac3d6dbb7bb29e0a3057907a49f28d9ee1827daf7d1dccdba8d86f242b4e
reading transaction: 0x525614570402740a73552cf99741361731771052f271552465a5b36d5cc3b3c6
reading transaction: 0xed7ee68667cfc4b88825b013f3d2cd9ab95627d482b10a1d57ec310809251798
reading transaction: 0x9cb3c95dd60670a9a86accb4d9646e20a2609bdc2e791c4607604de2f605e4a1
reading transaction: 0xfc4177a5dec5f52c4fc256be86c69c9e6a1368a9d306aaadb6086ea948748f30
reading transaction: 0x48f355c171361f26c749b58bc533b6b6d40e0a347fdfc8dff8c8092553aa53fe
reading transaction: 0x31fa2534a966d6d8d9ba5c4cdbf8589775f9ba7249c2f113f3e75014a8c2f4bd
reading transaction: 0x3dfce9f1a325f8663bf99042090be013150a6643a76a0ca0917cf5674c8371ed
reading transaction: 0xfe0188757528056b4391fdd95ea66f2042d4ea9cb7159632ddd8a6a3a07b21e1
reading transaction: 0x50743198806702257d82a4e6b2589e5339503df876b8d43e3d43ed606449a6cb
reading transaction: 0x7cf03783eef5fe7aa1526ae57b4d904d5eb52ea5a6a02aa4a639db55fc32b657
reading transaction: 0x6a1177c96e202e9167bdefeb139ab2aaef280f86aea5739b9bedb23e53f91d55
reading transaction: 0x83f0b3e66ee2c23ca5c59a55c1d16e6351e043184e813f0e5d3ec01cdcf14c03
reading transaction: 0x39e415b88de9dfcc155bae00ee11cecadc1700c95364dff38904a117c23cb7a0
reading transaction: 0x0404ef279e682a6facc88502d8374f3736686ed22eb5e7fe47b59b8ba2e23397
reading transaction: 0xb82ed7fb6f985ddeab37a5d2246219aaba51d748e417f7a175569d5bb9f843bb
reading transaction: 0xab1c03bc44cccefdd9ef158221c7359d5d3b9ad7c99d3150238826910673086f
reading transaction: 0xc4f9ca0853d8eb39e20a9b0e4b5eabdd7f920795670e3002272cf5c6ead57722
reading transaction: 0xba737d7845e3cc55250fce4fc8f4b74708a5681088c734fd8400ff06053ef400
reading transaction: 0x4d891b497d3405094216b60523fc66148bb5714fbb4453c94147b7695f201a7c
reading transaction: 0x67169f1ba60d832d22f79c64d4f28277beefe29353c7350d9a515cb21b8b3511
reading transaction: 0xb9c66d3dadaba021cfba21eb8187b569122c0b98d2b651a8fd486dd792d6ffc8
reading transaction: 0x7db2d3c68d4b279a78952d3580505fa33a15b543cc9e30381fbdc8e723e7ee13
reading transaction: 0xf4dd5634a639fbea42125df3b9311561ca89be3156fa02d6920a902c874b98bc
reading transaction: 0x15d0ed9c9158e15de37545a9afa290476fac5de366e935d5121c9135d0803613
reading transaction: 0x586e8d73524b63c802efe639f74a0b4ea3b2f05deb6cd683bbfd3a8ab7c0a95d
reading transaction: 0x01c6d35ec6f3ab301e66171c4681b9da1728c34ddadb8f1e9a3a068981c847ba
reading transaction: 0xd914435a9f5f75096991919db631cba3e4bcb54b404cd93efdd2629703e8eb40
reading transaction: 0xf91e8f50506fff333fa81fbbb58df90d977e5ed0ea40e30627a08cc1d5914bc0
reading transaction: 0x79a74a821cb23afdee34d61d1a636cd2fac89c5de31459c4bc613fdbb65f5b02
reading transaction: 0x83f9d049e93de5ffdfdde5e8dcb86272e6029b8371dafec9e0ef0077d7b753a5
reading transaction: 0xcbad13d8aa9ac2558f8a16e9401c98874143a57a41998920eab3936d7dac5abb
reading transaction: 0xe9cfda799bcaefe362e83b0a2f9ed5b8f26db4e8b14d5b347cc18ca72997f870
reading transaction: 0xe7643657a127e371d3c7719020e319082db883da786a333012efa244c8c9bf3a
reading transaction: 0xac1b3f118d420b37b1ef1a2c3c07d1024d8688c23932b1621255e653021076a0
reading transaction: 0x8a748a04e7944cfa9a76da03361a51b79d5af06445c4576db0b59c8c1b680b12
reading transaction: 0x033ec98c07ef4a6c9205e15a97beb78f6e3ee1d0868b606e7241d7f0ea612be8
reading transaction: 0xc4f43e7963c2a3c4af21434da13953bb7e79de28d5eca09aae75b9cc8599432a
reading transaction: 0x7e65b74afd0b4b4c2222544681736d858ec33383c8e0624fd790fe0542eae085
reading transaction: 0xf5ab0febc551c2217d0be888849880a56b244659556a8a138195c3d3fd4b7d50
reading transaction: 0x8b70c4d369f3771f5275d3bdfe34d6a79d03a5991d6883dfa5b4f27f95d475de
reading transaction: 0xac9af3bc18182a0321490e123c389e7d607c4f856f7dd975edef524feaf5e145
reading transaction: 0x7f107d8eb052128773e2f78395d50aa345a67ef4183af79e64e9eafe0ff689fd
reading transaction: 0xadcaa7e4ef9e2059824fa8a2ef062d8054fe2e7f69a67e7d89ab4f6e321d682f
reading transaction: 0xa6e6d7e957d0ab73de56309056267444676532cb373c307cf5f87083f878ec2b
reading transaction: 0x84d5026749644c135c3d357ad92a0daebe9f2a82b0fa633c6b8069262dcca2ba
reading transaction: 0xa82b936ebb88f318699e6a08c6ad5e10550d7db865b0e66cd2175fd26bfe1fa6
reading transaction: 0x1a95fbea24ebe9e77112f150050297538495edd2b13f74dbe72950b04cd9c0e0
reading transaction: 0x4b407dea8e8b59169a7ba5f46b8e31020282900aaa9f64cfef3acba97ce76b90

Reading block: 7464414
reading transaction: 0xfe4bf991f809f0a8ff6f4e39ab0c8ceb036383e6d27a47f2453b86bb2741f39f
reading transaction: 0xd9adb1a5d385ef6a1354e8012515065f9de8e628a6512e1b79b2f924d900c145
reading transaction: 0x7274192482002dbb4f5c59829eaa321b7bc7a1f1081a3590cab571d39429d2ef
reading transaction: 0x31bf0311e8a163cfc25cc9e6403bf4a83a330c0b4dbeb68bae886d397bde2d73
reading transaction: 0xa5068ab56271733f2ba461292f22e0756298a4345d2e10bc5c56b4416571114b
reading transaction: 0x418f6d9b2e7016cc1dc2d3f98e82a0f63b902df527a6f3e5bf18478c6fc1c70c
reading transaction: 0xa8928f20b256485e4c732ed3124cfa7007fb7888b6113d8931eb1d6ff0fdee04
reading transaction: 0x9cb0279236ab9b71d3b14337017cc6f1449d1f3945dec8185d6bdcfdfe5b7360
reading transaction: 0x1278b66e11460145ce33885634a4cfa62cec9a97607d196efdde70c55ea2e80d
reading transaction: 0x3fce5444d17d892b6fae1e266fe415e7e7dd950763dffcbc49c40698c8abecab
reading transaction: 0x215330727df8a78ca3b895ee0ba76c5c38fb021b7d923efd78381c658ec87bed
reading transaction: 0x5d2bcc9169a6bc40d63f92001bb53fb5c5e291b50b5706995da6dc7d9f7ea8e7
reading transaction: 0xc3919f828b24b240abd6cd9b0db044cb6069c9258f4dda950eaa6c5bd6af0fa1
reading transaction: 0x6d0ae07ad44d13eb3f00ec3ef3696ad18494b10edca3f344828795c2b7e3f6e7
reading transaction: 0x192bd6b6bbdd9bbc1935ec2f7a1122b7b332006efdd6fcd1f9cd269707fd1ada
reading transaction: 0x95c62aca2ef562fff21f08e4b97b4d871cb13dde8005a1d391433c31917543b0
reading transaction: 0xdae6ebff1a546b750a2b862a48cabb27c4e0ff39838c59e58b56ca0bc5dd705f
reading transaction: 0x976cf9259658926776315375902ecf1cf1fb91e88e23b47cb222be2b2fb70514
reading transaction: 0xd9b90164471ff50c6b93e941255a8011039b54e9eacd73a7d9b338da9b93e0cd
reading transaction: 0xe1f072fd3c1f5c5c689599ebc649a0d7620d8afd844bffcc59423c0ec39e97a9
reading transaction: 0x50cf9cb0bfb8da79856d55fe83d6ebb7e62af901bdc32c115e49891c5e18454f
reading transaction: 0x1ba007ae8852bfb3ecd8e4da2272fbb2c990bc61a85e2619df3c911730371edf
reading transaction: 0x426ba24a20bb96ebc98bb227b1888caa5a81e8387437d1648fd2efcb8e6146ab
reading transaction: 0x70d1f172e430ad9be3403e74450e365be69314a219e173ec7980561b6236291c
reading transaction: 0x93b520e60bc561cfafefd5c4a380147f19dc75f6a197c28313f42b41dda0bb91
reading transaction: 0x82ea6c2b9fff4b48c90ec040b503fa1e2761de5b77ff79577d26db6c657a5eba
reading transaction: 0xe5e6868f0392481c44d9c219f635e3e86871b6d6f80dc0d3eb35002cc8fc4b45
reading transaction: 0x8888eb93f7a2df14239c0711f7cdebe91345e96e6b8f45b024de519366c8632d
reading transaction: 0x95b65008ec982fa5cc6c04a7fc0e8aac36bd93da28bc7b29915d2f53751af490
reading transaction: 0xfe40ef24705f5c13d279abdbac503c483d8256efe98ee1ca9b77ce624de2cc15
reading transaction: 0x2d37a4e61e04b24acd5bb40e77238e7d2c69ed273290e8497317993bdc29a717
reading transaction: 0xa2a96da38a19530786c5472796e53de78e4106b4cfd299db45eb5d7131b5c441
reading transaction: 0x980a4c157b1398657ef3beb759b8eeaa13dffd91625631a967740d3d43688e5e
reading transaction: 0x012c4187a32f8a91416cdf6057356278b8dc750b093bba2605ebaf2c071da8a9
reading transaction: 0x4ef538caa3276ffaeb0d0b23396a086949255b0a8a5492d7a21d4faaa287879f
reading transaction: 0xf8ebe9951be1bbbb99cf7e1f59b413fc3ed9aa445291bfc3d06c2e2d52ec070f
reading transaction: 0x559e05b273c2711ec593fd42fd2cf4e151312f858007411680934005fd368ff8
reading transaction: 0xd2a9d6b7880883ae8934c08c58023a0f0937846c12302ea7200e695fdc841153
reading transaction: 0x61d3de4dad897d5388c68ad65449b120f65fbe80e4e298e36aee61ac59594761
reading transaction: 0xdec6facff2bf291e9d9485a1886947aa9b44c98307c075309cef27e30b2815e9
reading transaction: 0x811ec1d8ca76fd2e4407a88393b480b95b62fdc1b78b928c4ba3040a485a8faa
reading transaction: 0xff74ce44fa5fddc1c070dcb891375516c37cee2d85959dc84855c405e71f58a7
reading transaction: 0x673f86eb23ed460d3deaf353bda033110d5392c3ae4712257c3cf02f63716fc5
reading transaction: 0x54aeaa6690d943fe730fce7f3de08cb21b2080fd51459d51d590145522b8ae1e
reading transaction: 0x399a15ac614090019229daaa75cfb3e321e2061aa88dcf674409fcf56d19b65e
reading transaction: 0x96e08dcd88b2f77385a063a5f4457fe00631117416b655f8401b992b494c3bf0
reading transaction: 0xa7b6ebe198fbd652874e2c97e96e1879453bf121c88c664ea2796a84fdb6a067
reading transaction: 0x208398e14fc9db0ebc6dd4de991fd651eaf39851bfeedadd8120bd40aaf72361
reading transaction: 0xb07e111c2aeddaa10091f1a8047ef124c7cf614541e525889573c3fa8ef94333
reading transaction: 0x59f440fb9e4f22caeb8ee134e166355fd0024ae607ba44c43988a0e92d73056c
reading transaction: 0x4b7b9ec45df9b363145716b3d308124a4e0fa56bb524188861ae1c3689c22b34
reading transaction: 0xd4217c556667e7120833f5c140067af30bc1e50e0e2998542e4ca472b4a69411
reading transaction: 0x30641db2a89184b883fe7acdd7c476a4ce230d9ac7e8d5adb2aa5cfe945ebb75
reading transaction: 0x63cd32828555bd443730c2e99aa94f1e6cce8bc938afc95790a068f452e91f58
reading transaction: 0x5fa9554d4d8469d83ba169b479eec8cc44435133a4cbc59e982c49341211b129
reading transaction: 0xca23502bf9715c33648000c281876db70750f419e68f245102c2abec17647202
reading transaction: 0x206b16b6e61a2dafbc900126eca877cf802f80f2e328a929aacbddd66cfa61a4
reading transaction: 0x8550081aeffc3488be62368286ef5a20d563b9056fac1479ae0d619c3927fdf0
reading transaction: 0xaa4b2c08c51089533270d6e51c53fdfa62f395d11fe8171bb74175466a895438
reading transaction: 0xdf12439734303d07085ce5434ea5bebf792b04c95dfa9035caa2a743bb11187d
reading transaction: 0xb416a9e1e74e6cf723f35c043627150d741d7453b2a07a1f33ee8bb4a5dc8f04
reading transaction: 0x7a6d0ffe91f0d1d9dd40d253cd2e951b0358f1008b54b046ce1f8f4c204dee08
reading transaction: 0xef9dab52e00b516ed766ae061cf33de687a9e7b0bf6fceeb9e841c30c49920cd
reading transaction: 0xfbd4a16f64e2182d3f02328d0509e5e7d5cce74b1d3cb4d920f796139d8741c7
reading transaction: 0xe5556310a15da526f12fd559b574421e973e61df1da3c3266486056536cc8773
reading transaction: 0x0d6e17b2cecc7a0fb923d023baecb8c0859e177276b54a7c520173a6c604d595
reading transaction: 0x6170a0d526f704f2d33b217a2495562d044492de0e78f9f7b1d9e1ac40dca668
reading transaction: 0xd5fc6808487f0bb0e096a44bedbaf87a8f107a71b58be97d4407ccf432f5ceba
reading transaction: 0x6fb559c9d5ba4bee5f8de76b59144460f4fd120e5c75c8e6b4f774ba515ce496
reading transaction: 0x5d488bcbdef74b50d0c6ea4847080b259a44084bedb3109a0c72bc5f8aa6b19f
reading transaction: 0xc4484b614519564b7bb8443572963e4cc246b027ea2dcb9856f7911fff3bd2f4
reading transaction: 0x05523ae22d9c945b19ef02a9a034882c2186a3f2ba2262811acf10b43ccc5737
reading transaction: 0x3d8d14a01c0b233724a7aedef26c4e6fa5c5b9b1b1b451783e76a9c263bb8afc
reading transaction: 0x382f53e544c3626c48cb76df970ae53bb86d015b3a9aa6a0e04ebb80dace5348
reading transaction: 0x04f82cb271d115d131787b38cba8275dd1d3f0239bcf7a2d33cc9291930f4c99
reading transaction: 0x7939d3765c486470315ab75ca5307705e4b848918cfd065d36274e0598956bf8
reading transaction: 0x580683aed7d2e1ae89d2b4e4d50018d79a994c8808723ca560881c48eaeaf50c
reading transaction: 0x0d91d8d3040566a0df51d2bffc0ec554547e4b41e964b3d928fbded899e837a5
reading transaction: 0x5bae52a3f45b7c899f9d4822a9490daac78c9947d7e6acb4af8d7a54bc65a444
reading transaction: 0x647e151b21483d0cd05cedc2aeb1001d4f735606753bd7e4e1bd451ec85624ff
reading transaction: 0xa22561dbca0ead46674241d255a7c0ae3592bef7aaa7d08b51988a0a4eb3003a
reading transaction: 0x08112cddb8f58a45df5b64028c2826578cc8502a7611380a3ceb4812406d1ea5
reading transaction: 0xe8ae9e12153a7c60187ec12a2f682b3d44fc850b670a3ba371cf6b88d41e8e41
reading transaction: 0xc132fcbebd877f9bebaa488eed57b56d5b75183032a04d05d6afbea8c05d31a6
reading transaction: 0x873c183f7f48708fa3d64612eaf7fef2fa35acd7bcc538ced1ebcc9a1c8a0348
reading transaction: 0x6026e95c87dc4734d19e1697de37a1fb4b5a4410e0dfcfbab7894b91c2a4221a
reading transaction: 0xf30869ed51a6572c3dfba2bff975af918e61f787dc76b47161f48fc828a7a0e4
reading transaction: 0x0b1014ca14325d352f35e7120e9f21b77d6f0ed018c329413c8df4d26ef43e7b
reading transaction: 0xea7fdad43663c640548f301c2df26f63ae2e4b170be03d5aec63e713a0d1104a
reading transaction: 0x85543794a1f45f26a2d513a2d3344f3f0eeb9c224898a0ac2658b4e2c7ac9b86
reading transaction: 0xdee7e8c1dd92496f004b5163059c3585f0ab0b040c50a89165f22b8d65050911
reading transaction: 0x836c3b299f694f42f8df5148f325b3c43c7e8e44718187beb5acdef9edd7706b
reading transaction: 0xe1bda50b5de4b37757ee90d985340be5527803de8a67b796a4c6355f977a1ec0
reading transaction: 0x54aeeac0ea39da130bd2bd4427c61bc07beabd7228495decb375b037dc87d58e
reading transaction: 0xd288e3d3a5e409653b6f888549764a6b72c2a0dc19ea318c003aae89607ee1af
reading transaction: 0xaddec1314ff7aa9887d60bdcf17abe2c82a026bf9db5c63447ac3c307dbf1a82
reading transaction: 0x4bee56d8d83eefeb5d0b86b35fa48872650271faec91d2345e3e292ebcf56328
reading transaction: 0x9e691445a1956236496bf7673160910dfebcba3a2c610879e4509a0737f6e9cb
reading transaction: 0x71711a5691bc1b3fb10b23f3584e3adc1bf8e7db3699a6be412e554f3085bc89
reading transaction: 0xb375882c226e3e82eaec484ab612f5359854728eec41219ed5545d21d7b67d6e
reading transaction: 0x6a444c02d4bcdd5b9659236eae0a2969f44f16d4d0612ce612ab61740b053443
reading transaction: 0xcb431e845d54287546242c02644a01f195cce0995edfe2e1d601ed9aeef13983
reading transaction: 0x0c745f3a607b9c995a5e69b264ba58539b40699719ff683503b547bda1c5aeeb
reading transaction: 0x5271bfc0e9bdc629ba3fa629ff8521d0a8be2e5c4b51552077612681c21c3bd8
reading transaction: 0xcfdf65413edb5362665b2f92df93e16c0e290f9ded4b96101a6658d5c245f564
reading transaction: 0x678b7987414e5a247cda46379f068b503bbd3cb0b5ca281a92329ad4ae5b2b99
reading transaction: 0x09f4d6b5ef080df11cd99970b0e1fef7eca1ff7d2444a78431bb25d2439eccf3
reading transaction: 0x1a51c33bbe1aa7ab7b9335760709a8bd85c9f81b1bf27d5c5c2466dad03562d0
reading transaction: 0xcd4d7f4efecc04b15c6f736d10003f7c72ca4fb672d6a6cc66bc652fee28eaf9
reading transaction: 0x321da5bd17784004800fe9824cc804917c4949abd6fed459acb7b4b086e6c416
reading transaction: 0x7841a4fa8d3eed41d6f81b59a714e1e183160ed65a3e0e07dbfe4b44f593eea4
reading transaction: 0x428baad1366ff22b270937aea563778e868a1a6a1c2bd1d7048b2cf1f67dff05
reading transaction: 0x161bc9f9bf6aa15b9b8de1d7b853d01985aa8ccc0cd1a9e6b86cd1ef1e0b3293
reading transaction: 0x79f4c3c67f3524924d406497066a3e324c9f5a448a54964f7e4cea4d6e309017
